PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,PSTL_CODE,VISIT_NO,DATE_COL,BANGMODE,BFWD_RAT,C1TM100,C1WM100,C2TM100,C2WM100,C4TM100,C4WM100,CONFEATURES,CONPATTERN,CONPERCENT,CONSTRAINT,CVDTH,CVWIDTH,CVWXD,LDCBF_G08,LDMB_BW5,LRBS_BW5,LRBS_G08,LRBS_TST,LRBS_USE,LSUB_DMM,LSUB_DMM_NOR,LSUBD_SD,LTEST,LWDEQVOL_MSQ,LWDEQVOLM100,MEDBK_A,MEDBKUN,PCAN_C,PCAN_D,PCAN_E,PCAN_M,PCAN_N,PCT_BDRK,PCT_BH,PCT_BIGR,PCT_BL,PCT_CB,PCT_DR,PCT_FA,PCT_FAST,PCT_FN,PCT_GC,PCT_GF,PCT_GL,PCT_GR,PCT_HP,PCT_OM,PCT_ORG,PCT_OT,PCT_POOL,PCT_RC,PCT_RR,PCT_RS,PCT_SA,PCT_SAFN,PCT_SB,PCT_SFG,PCT_SFGF,PCT_SIDE,PCT_SLOW,PCT_WD,PCT_XB,PCTCLINOMETER,PROTOCOL,QR1,QRDIST1,QRVEG1,QRVEG2,RDIST1,REACHLEN,REALM,RP100,RP100_CM,RPGT50,RPGT75,RPMXDEP,RPMXDEP_CM,RPRAT,RPXDEP,RPXDEP_CM,SDDEPTH,SDDEPTH_CM,SDINC_H,SDWD_RAT,SDWIDTH,SDWXD,SINU,SURVEY_YRS,V1W_MSQ,V1WM100,V2W_MSQ,V2WM100,V4W_MSQ,V4WM100,W1_HAG,W1_HALL,W1_HNOAG,W1H_BLDG,W1H_CROP,W1H_LDFL,W1H_LOG,W1H_MINE,W1H_PARK,W1H_PIPE,W1H_PSTR,W1H_PVMT,W1H_ROAD,W1H_WALL,XBEARING,XBKA,XBKF_H,XBKF_W,XC,XCDENBK,XCDENMID,XCEMBED,XCL,XCM,XCMG,XCMGW,XCMW,XCS,XDEPTH,XDEPTH_CM,XEMBED,XFC_ALG,XFC_ALL,XFC_AQM,XFC_BIG,XFC_BRS,XFC_HUM,XFC_LVT,XFC_LWD,XFC_NAT,XFC_OHV,XFC_RCK,XFC_UCB,XG,XGB,XGH,XGVEG,XGW,XINC_H,XM,XMH,XMW,XPCAN,XPCM,XPCMG,XPMGW,XPMID,XSLOPE,XSLOPE_FIELD,XSLOPE_MAP,XSLOPE_USE,XUN,XWD_RAT,XWIDTH,XWXD,LITSB1_FN,LITSB1_SF,LITSB1_SFGF,LITSB12_FN,LITSB12_SF,PCT_DRS,PCT_OVRB,XSHOR2VG
6/2/2026,2023003,NRS_SC-10085,NRS23_SC_10007,SC,2,9/20/2023,None,13.94709087,5.909090909,5.909090909,1.818181818,1.818181818,0,0,TERRACE,SINGLE,90,CON_BROAD,0.241253802,0.176393301,0.29287322,1.489262554,0.939198342,-1.399607719,-1.949671931,-1.420827073,-1.949671931,-0.460409377,,0,0.960417697,0.009392273,18.78454545,,,0,1,0,0,0,,0,,0,0,0,0,0,0,,,100,0,,,,1,0,,,,99,99,,99,,0,100,,,0,BOATABLE,0.905910638,0.897959183,1,0.827941177,0.102040817,3894.537113,BOATABLE,217.4222592,217.4222592,5,5,5.529554932,552.9554932,0.365170069,2.301026251,230.1026251,1.436425136,143.6425136,0.59635255,4.929968808,17.81572339,185.1749506,,2324,0.009392273,9.392272727,0.005109091,5.109090909,0,0,0,0.113636364,0.113636364,0,0,0.113636364,0,0,0,0,0,0,0,0,,,1.909090909,110,0.809090909,80.88235294,,,0.589772727,1.715909091,2.431818182,2.065909091,1.547727273,0.219318182,5.954,595.4,,0,0.281818182,0.004545455,0.045454545,0.086363636,0,0.077272727,0.045454545,0.277272727,0.068181818,0,0,0.715909091,0.296590909,0.197727273,0.715909091,0.518181818,2.081818182,0.906818182,0.168181818,0.738636364,1,1,1,1,1,0.022383,,0.022383,0.022383,,17.22417201,101,632.27,63.63636364,100,100,36.36363637,68.18181818,0,0,5.545454545
6/2/2026,2023004,NRS_OH-10111,NRS23_OH_10015,OH,1,9/20/2023,stp,19.73127539,8.181818182,8.181818182,2.272727273,2.272727273,0,0,TERRACE,SINGLE,100,CON_BROAD,0.344447917,0.233536494,0.264678548,1.266532855,1.14065279,-1.314764445,-1.44064451,-1.337291902,-1.44064451,-0.174111655,,0.638593395,1.163180247,0.012798182,25.59636364,,,0,1,0,0,0,,0,,0,0,0,0,0,1,,,5,20,,,,0,95,,,,79,80,,100,,0,100,,,0,BOATABLE,0.545926761,0.33502266,0.625681818,0.776203209,0.66497734,836.1474507,BOATABLE,32.82809848,32.82809848,4,1,0.84836078,84.83607796,0.370520299,0.381052858,38.10528585,0.305180854,30.51808538,0.622020169,10.51064345,4.511500456,4.971986525,,2324,0.012798182,12.79818182,0.006611364,6.611363636,0,0,0.363636364,1.984872727,1.621236364,0.060609091,0,0.818181818,0,0,0.090913636,0,0.363636364,0,0.515168182,0.136363636,,,0.309090909,23.84545455,0.506818182,75.13368984,,,0.222727273,0.886363636,1.710227273,1.168181818,0.829545455,0.284090909,0.886,88.6,,0.045454545,0.345454545,0.036363636,0.127272727,0.05,0.004545455,0.05,0.1,0.259090909,0.036363636,0,0.022727273,0.823863636,0.065909091,0.485227273,0.823863637,0.338636364,2.090909091,0.379545455,0.056818182,0.322727273,1,1,1,1,1,0.2399142,,0.2399142,0.2399142,,23.91618326,19.31818182,18.785,9.090909091,72.72727273,72.72727273,36.36363637,77.27272728,0,0,4.045454545
6/2/2026,2023005,NRS_DE-10089,NRS23_DE_10003,DE,2,9/20/2023,,8.65672636,1.5,1.5,0,0,0,0,NOCONST,SINGLE,0,UNC_BROAD,0.576921292,0.349922816,0.696609629,1.125447449,1.23748787,-0.208595171,-0.096554749,-0.269269619,-9.66E-02,1.028892699,0.975487164,1.23451784,1.298162318,0,0,30.45,0,0,0.863636364,0,0,0.136363636,0,0,80,0,2.857142857,0,0,2,9.523809524,75.23809524,0,98,75.23809524,0,0,0.952380952,0,0,1.904761905,0,0,9.523809524,19.04761905,0,94.28571429,19.04761905,0,98,0.952380952,0,0,WADEABLE,0.57880089,0.584067178,0.354147727,0.937433155,0.415932822,200,WADEABLE,29.22990132,29.22990132,4,1,81.81375,81.81375,0.677716237,32.88363898,32.88363898,24.88261533,24.88261533,0.796012791,23.88298959,1.970065454,1.805868803,1.349812918,2324,0.000150472,0.087,0,0,0,0,0,0.712131818,0.712131818,0,0,0,0,0,0.303031818,0,0,0,0.4091,0,347.1907399,36.52727273,0.236363636,5.781818182,0.226136364,93.04812834,88.5026738,30.90909091,0.110227273,0.557954545,1.2875,0.564772727,0.494318182,0.115909091,43.13,43.13,32.45454545,0,0.129545455,0,0,0.009090909,0,0.061363636,0,0.129545455,0.059090909,0,0,0.729545455,0.156818182,0.659090909,0.729545454,0.070454545,1.881818182,0.331818182,0.063636364,0.268181818,0.863636364,0.863636364,0.863636364,0.863636364,0.909090909,0.6725,0.6725,,0.6725,0,23.03620432,5.63,2.592368421,,,,,,,,
6/2/2026,2023006,NRS_VA-10174,NRS23_VA_2156,VA,1,9/21/2023,,34.07213146,10.66666667,9.6,5.066666667,4.266666667,0.466666667,0.4,NOCONST,SINGLE,0,UNC_BROAD,0.246911458,0.56662854,0.626560806,1.138580476,0.852686445,0.096451886,-0.189442146,0.416785637,-0.189442146,0.949138331,-0.046819429,2.158198016,0.532352694,0.001815977,6.8776,47,0,0,1,0,0,0,25.71428571,25.71428571,44.76190476,3.80952381,8.571428571,0,0,35,18.0952381,6.666666667,9.523809524,65,16.19047619,0,0,1.904761905,0,0,0,25.71428571,0,25.71428571,43.80952381,1.904761905,60,53.33333333,13.86138614,65,1.904761905,1.904761905,0,WADEABLE,0.685348546,0.573906057,0.586306818,0.956684492,0.426093943,1500,WADEABLE,7.129906904,7.129906904,0,0,30.8375,30.8375,0.138579337,9.941701176,9.941701176,12.7035945,12.7035945,0.257964057,37.05727547,15.13108063,8.620078976,1.116057173,2324,0.001897654,7.186933333,0.001815977,6.8776,0.001331213,5.041666667,0.287890909,0.742445455,0.454554545,0.090913636,0.030304545,0.136363636,0,0,0.196972727,0,0.257586364,0,0.030304545,0,309.0423448,50.68181818,0.636363636,37.87272727,0.584090909,95.18716578,31.55080214,31.78787879,0.368181818,1.279545455,1.994318182,1.080681818,1.005681818,0.215909091,51.45,51.45,51.8,0,0.395454545,0,0.140909091,0.122727273,0.009090909,0.05,0.054545455,0.386363636,0.081818182,0.059090909,0.018181818,0.714772727,0.302272727,0.639772727,0.714772727,0.075,1.363636364,0.695454545,0.273863636,0.421590909,1,1,1,0.954545455,1,0.096666667,0.096666667,0.11,0.096666667,0.090909091,53.35162609,26.7037037,13.75776923,,,,,,,,
6/2/2026,2023008,NRS_MI-10224,NRS23_MI_10100,MI,1,9/21/2023,,5.471363149,36,32.66666667,2.666666667,2.666666667,0,0,TERRACE,SINGLE,100,CON_BROAD,0.45798253,0.273645469,0.395946273,0.156284245,0.428741583,-1.573247716,-1.300790377,-1.680998458,-1.300790377,-1.144506132,-1.193971598,0.957770926,0.536492325,0.001866667,0.485333333,18.5,0.075,0.045454545,0,0,0,0.954545455,0,0.952380952,0,0,0,0,0,1,41.9047619,0,0,95,0,0.952380952,0,4.761904762,0,4,0,0,0,52.38095238,94.28571429,0,94.28571429,94.28571429,0,99,4.761904762,0,0,WADEABLE,0.645766664,0.663311916,0.411931818,0.985561497,0.336688084,150,WADEABLE,23.63352557,23.63352557,2,0,71.6125,71.6125,0.643264169,25.15826916,25.15826916,16.82627815,16.82627815,0.064666979,6.560250616,0.701053629,0.355619145,1.387236321,2324,0.008558974,2.225333333,0.001866667,0.485333333,0,0,0.060609091,0.507586364,0.446977273,0.257577273,0,0.159095455,0,0,0.030304545,0,0.060609091,0,0,0,352.961066,24.59090909,0.172727273,2.6,0.011363636,98.39572193,69.78609626,95.45454545,0,1.031818182,2.013636364,0.693181818,0.446590909,0.011363636,36.74,36.74,95.63636364,0,0.222727273,0.013636364,0.054545455,0.068181818,0,0.018181818,0,0.209090909,0.068181818,0.004545455,0.05,0.981818182,0,0.735227273,0.981818182,0.246590909,0.427272727,1.020454545,0.585227273,0.435227273,0.045454545,0.045454545,0.045454545,0.909090909,1,0.136666667,0.136666667,,0.136666667,0.122272727,8.893911597,2.561904762,0.89815,,,,,,,,
6/2/2026,2023010,NRS_AZ-10737,NRS23_AZ_10065,AZ,1,9/21/2023,med,54.25226232,2.272727273,1.818181818,0,0,0,0,HILLSLOPE,SINGLE,100,CON_BROAD,0.620745877,0.206855361,0.498403188,-0.206841505,-0.414919461,-0.045489916,-0.253567872,-0.135178714,-0.253567872,-0.460409377,,0,-0.325230663,0.001903636,4.75909091,,,0,0.181818182,0.045454545,0,0.772727273,,0,,0,0,0,0,34,0,,,66,0,,,,0,0,,,,100,100,,100,,2,66,,,0,BOATABLE,0.328347829,0.530112818,0.181306818,0.368315508,0.469887182,3938.629269,BOATABLE,121.1690822,121.1690822,4,3,11.71416433,1171.416433,0.372827945,1.496762212,149.6762212,2.0174241,201.74241,0.064666979,21.46925607,41.61647781,357.0137292,,2324,0.001903636,1.903636364,0,0,0,0,0,0.886390909,0.886390909,0.121218182,0,0.287881818,0,0,0,0.219704545,0,0,0.257586364,0,,,0.609090909,222.5790909,0.022727273,29.81283422,,,0.004545455,0.313636364,0.979545455,0.180681818,0.090909091,0.018181818,3.25,325,,0.004545455,0.279545455,0.090909091,0.022727273,0.031818182,0.004545455,0.004545455,0.009090909,0.179545455,0.125,0.009090909,0,0.665909091,0.402272727,0.576136364,0.665909091,0.089772727,2.272727273,0.290909091,0.222727273,0.068181818,0.227272727,0.227272727,0.227272727,0.818181818,1,0.0021242,,0.0021242,0.0021242,,60.19389912,201.1863636,716.3151,0,81.81818182,81.81818182,0,50,0,0,2.272727273
6/2/2026,2023011,NRS_AZ-11294,NRS23_AZ_10073,AZ,1,9/20/2023,,27.02637047,6.666666667,6,1.333333333,1.333333333,0,0,HILLSLOPE,SINGLE,100,CON_VSHAPED,0.791992941,0.540072883,1.145093905,1.68281895,1.781056279,-1.306151495,-1.207914166,-1.0457424,-1.207914166,0.474904784,0.045686067,1.726175466,1.520647184,0.000593486,0.916666667,10,0,0,0.272727273,0.363636364,0.318181818,0.045454545,10.47619048,10.47619048,28.57142857,3.80952381,7.619047619,0,0,10,9.523809524,6.666666667,8.571428571,82,15.23809524,0,0,0,9.523809524,8,0,10.47619048,0,43.80952381,53.33333333,1.904761905,68.57142857,61.9047619,21.78217822,90,0,1.904761905,0,WADEABLE,0.552162801,0.942854449,0.210454545,0.848395722,0.057145551,150,WADEABLE,14.54379578,14.54379578,4,1,100.555,100.555,0.508702196,17.34741906,17.34741906,22.64307819,22.64307819,0.122102788,18.00717026,2.263162558,1.598722855,1.079949255,2324,0.000768727,1.187333333,0.000593486,0.916666667,0,0,0,0.060609091,0.060609091,0,0,0.030304545,0.030304545,0,0,0,0,0,0,0,62.82205837,11.31818182,0.381818182,15.44545455,0.109090909,83.15508021,74.46524064,76.66666667,0.052272727,0.294318182,0.764772727,0.245454545,0.195454545,0.056818182,28.59,28.59,83.54545455,0.022727273,0.277272727,0.040909091,0.077272727,0.027272727,0,0.040909091,0.004545455,0.213636364,0.068181818,0.068181818,0.004545455,0.470454545,0.570454545,0.420454545,0.470454545,0.05,1.109090909,0.185227273,0.098863636,0.086363636,0.954545455,0.954545455,0.954545455,1,1,1.693333333,1.693333333,,1.693333333,0,22.52097272,4.19047619,1.39615,,,,,,,,
6/2/2026,2023013,NRS_AZ-10740,NRS23_AZ_10054,AZ,1,9/21/2023,stp,23.39660976,0.909090909,0.909090909,0,0,0,0,TERRACE,SINGLE,100,CON_BROAD,0.348904228,0.108597693,0.244613616,0.006454113,-0.212304452,-0.281115224,-0.49987379,0.091768387,-0.49987379,-0.493419677,,0.232236198,-0.585188064,0.000951818,1.903636364,,,0,0,0.136363636,0,0.863636364,,0,,0,0,0,0,0,2,,,100,0,,,,0,0,,,,98,100,,100,,26,100,,,0,BOATABLE,0.403687842,0.709672841,0.143977273,0.643850267,0.290327159,1596.863988,BOATABLE,15.06360921,15.06360921,4,1,0.802814173,80.28141727,0.224829988,0.213413153,21.34131526,0.233765833,23.37658329,0.616146382,14.30075615,3.958879548,6.252324012,,2324,0.000951818,0.951818182,0,0,0,0,0,0.4091,0.4091,0.030304545,0,0.287881818,0,0,0,0,0,0,0.090913636,0,,,1.063636364,40.63636364,0.025,60.42780749,,,0,0.653409091,1.290909091,0.097727273,0.065909091,0.025,0.67,67,,0.027272727,0.325,0.172727273,0,0.013636364,0,0.084090909,0,0.125,0.027272727,0,0,0.6375,0.329545455,0.605681818,0.6375,0.031818182,2.181818182,0.628409091,0.5875,0.040909091,0.136363636,0.136363636,0.136363636,0.363636364,1,0.005663,,0.005663,0.005663,,52.91872294,36.45454545,25.56,81.81818182,100,100,77.27272728,100,0,0,2
6/2/2026,2023014,NRS_OH-10123,NRS23_OH_10025,OH,1,9/21/2023,med,41.55248008,2.272727273,0,1.363636364,0,0.454545455,0,TERRACE,SINGLE,100,CON_BROAD,0.218091491,0.144035419,0.175890391,1.987497083,1.356892686,-1.817302063,-2.44790646,-1.865706044,-2.44790646,-0.460409377,,0,1.405296667,0,23.20727272,,,0,0.909090909,0,0,0.090909091,,0,,0,0,0,0,0,0,,,0,0,,,,0,100,,,,100,100,,100,,0,100,,,0,BOATABLE,0.518477721,0.413789731,0.638977273,0.527139038,0.586210269,3968.068847,BOATABLE,139.6980206,139.6980206,8,6,4.417983292,441.7983292,0.171198555,1.712731856,171.2731856,1.779626564,177.9626564,2.106871873,16.86069657,45.15903212,428.9942017,,2324,0,0,0,0,0,0,0.060609091,1.416686364,1.356077273,0.227277273,0.030304545,0.545454545,0,0.030304545,0,0,0.030304545,0,0.212131818,0.340909091,,,0.536363636,324.4545455,0.455681818,47.45989305,,,0.071590909,0.852272727,1.355681818,1.197727273,0.818181818,0.384090909,8.16,816,,0.013636364,0.072727273,0.027272727,0.022727273,0.009090909,0.009090909,0,0.004545455,0.022727273,0,0.009090909,0,0.503409091,0.318181818,0.123863636,0.503409091,0.379545455,3.390909091,0.396590909,0.034090909,0.3625,0.909090909,0.909090909,0.909090909,0.909090909,0.909090909,0.04549,,0.04549,0.04549,,43.36632195,313.5272727,2438.986,36.36363636,81.81818181,81.81818181,22.72727273,59.09090909,0,0,4.545454545
6/2/2026,2023015,NRS_ME-10366,NRS23_ME_10055,ME,1,9/22/2023,,4.83380185,8.125,8.125,0,0,0,0,NOCONST,SINGLE,0,UNC_BROAD,0.128163749,0.129593052,0.180507826,-0.976784793,-0.531291495,-1.412104326,-0.966611029,-1.48516378,-0.966611029,-1.943395822,-2.110924375,0.981536098,-0.458232041,0,0,0,0,0,0,0,1,0,0,2.857142857,0,0,0,0,0,0,97.14285714,0,0,100,0,2.857142857,0,0,0,0,0,0,0,0,97.14285714,0,97.14285714,97.14285714,0,100,0,0,0,WADEABLE,0.855901423,1,1,0.627005348,0,160,WADEABLE,12.36595334,12.36595334,0,0,39.32427607,39.32427607,0.152065339,13.7553863,13.7553863,10.42227607,10.42227607,0,1.126985919,0.558484343,0.649692792,1.215103045,2324,0.001126902,0.47125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.13725125,0,0,4.181818182,0.303409091,58.55614973,3.743315508,100,0.085227273,1.4125,2.520454545,2.0125,1.151136364,0.218181818,81.32,81.32,100,0,0.725,0.420454545,0.022727273,0,0,0.231818182,0.022727273,0.304545455,0.05,0,0,1.107954545,0.004545455,0.246590909,1.107954545,0.861363636,0,1.109090909,0.261363636,0.847727273,0.772727273,0.772727273,0.772727273,1,1,0.00625,0.00625,0.0034627,0.00625,0,5.174713563,4.30952381,3.59925,,,,,,,,
6/2/2026,2023016,NRS_MI-10164,NRS23_MI_10076,MI,1,9/22/2023,,11.35188916,71.33333333,46,28,10,2,0.666666667,TERRACE,SINGLE,100,UNC_NARROW,0.413035161,0.383453704,0.437372018,1.012030227,1.134207302,-1.792858728,-1.670681653,-1.7018094,-1.670681653,-0.658651426,-0.658651426,1.060379166,1.043157974,0.009582102,3.536666667,20,0,0.045454545,0,0,0.954545455,0,0,0,5.714285714,0,0,1,0,12,25.71428571,5.714285714,10.47619048,87,16.19047619,0,0,6.666666667,0,0,0,0,0,51.42857143,77.14285714,0,93.33333333,87.61904762,1.98019802,87,6.666666667,0,0,WADEABLE,0.600968123,0.340202854,0.655340909,0.973529412,0.659797146,150,WADEABLE,11.15891193,11.15891193,0,0,34.125,34.125,0.532899328,12.27480313,12.27480313,8.648956263,8.648956263,0.129333958,23.81370357,1.402344975,0.303732998,1.239591849,2324,0.015239245,5.624666667,0.009582102,3.536666667,0.004517406,1.667333333,0,1.939422727,1.939422727,0.060609091,0,1.363636364,0,0,0,0,0,0,0.454568182,0.060609091,356.7838759,23.36363636,0.190909091,3.690909091,0.773863636,97.05882353,98.26203209,83.03030303,0.306818182,1.254545455,1.748863636,1.234090909,1.213636364,0.467045455,20.94,20.94,89.63636364,0,0.386363636,0,0.031818182,0.290909091,0,0.045454545,0,0.386363636,0.018181818,0,0.031818182,0.494318182,0.467045455,0.473863636,0.494318181,0.020454545,0.545454545,0.480681818,0.040909091,0.439772727,1,1,1,0.409090909,1,0.77,0.77,,0.77,0.004545455,25.89012984,3.657142857,0.69445,,,,,,,,
6/2/2026,2023018,NRS_ME-10376,NRS23_ME_10065,ME,1,9/24/2023,,3.794971069,18,11.33333333,6.666666667,2,0,0,TERRACE,SINGLE,100,CON_BROAD,0.254280711,0.200624026,0.28164513,0.901404493,0.973684089,-0.54543778,-0.473158185,-0.428556347,-0.473158185,0.428246309,-2.021259035,2.91340393,0.856802656,0.003818944,0.635333333,17.5,0,0,0,0,1,0,0,40,0.952380952,0.952380952,0,0,0,0,53.33333333,0,0,100,0,40,0,5.714285714,0,0,0,0,0,0,53.33333333,0.952380952,53.33333333,53.33333333,0,100,5.714285714,0,0,WADEABLE,1,1,1,1,0,150,WADEABLE,8.599089638,8.599089638,0,0,40.785,40.785,0.311260484,9.151888257,9.151888257,7.024928447,7.024928447,0.09648363,1.334948601,0.286605752,0.123078922,1.17735482,2324,0.00707286,1.176666667,0.003818944,0.635333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.9342424,40.68181818,0.185454545,1.663636364,0.806818182,100,100,94.84848485,0.421590909,1.715909091,2.738636364,2.556818182,1.681818182,0.385227273,27.62666667,27.62666667,56.90909091,0,1.752272727,0.013636364,0.165909091,0.681818182,0,0.363636364,0.040909091,1.738636364,0.527272727,0.004545455,0.120454545,1.022727273,0.034090909,0.147727273,1.022727273,0.875,0.219090909,0.909090909,0.034090909,0.875,0.954545455,0.954545455,0.954545455,1,1,0.38,0.38,,0.38,0.065909091,5.005069153,1.428571429,0.437,,,,,,,,
6/2/2026,2023019,NRS_MI-10201,NRS23_MI_10063,MI,1,9/24/2023,low,18.64850289,2.272727273,2.272727273,0,0,0,0,TERRACE,SINGLE,100,CON_BROAD,0.31734393,0.141787779,0.179827105,0.536233107,0.415070409,-0.133612749,-0.254775446,-0.218751819,-0.254775446,0.28145766,,0.760668664,0.50020948,0.002379545,4.75909091,,,0.227272727,0,0,0.136363636,0.636363636,,0,,0,0,0,0,2,0,,,98,49,,,,0,0,,,,51,51,,100,,7,98,,,0,BOATABLE,0.508638261,0.538771992,0.293295455,0.832754011,0.461228008,993.6185801,BOATABLE,40.85451708,40.85451708,8,6,1.471299725,147.1299725,0.390952317,0.502138808,50.21388077,0.331624407,33.16244072,0.184883256,7.255801955,3.170890325,4.015539261,,2324,0.002379545,2.379545455,0,0,0,0,0,0.856072727,0.856072727,0.098486364,0,0.363636364,0,0,0.143940909,0,0,0.060609091,0.121218182,0.068181818,,,0.227272727,22.81818182,0.068181818,81.4171123,,,0.027272727,0.6,1.532954545,0.429545455,0.320454545,0.040909091,1.045,104.5,,0,0.311363636,0.097727273,0.05,0.1,0,0.018181818,0.040909091,0.213636364,0.045454545,0.004545455,0.004545455,0.932954545,0.084090909,0.823863636,0.932954545,0.109090909,0.627272727,0.531818182,0.279545455,0.252272727,0.363636364,0.363636364,0.363636364,0.727272727,1,0.044198,,0.044198,0.044198,,22.61063381,22.36363636,22.33,18.18181818,81.81818182,100,13.63636364,54.54545455,0,0,0.090909091
6/2/2026,2023020,NRS_CA-11341,NRS23_CA_HP006,CA,1,9/24/2023,,3.788690173,55.33333333,42,2,2,0,0,HILLSLOPE,SINGLE,100,CON_VSHAPED,0.226454755,0.402836357,0.420513003,,,,,-1.423212178,-1.763145423,0.915959938,0.915959938,1.395950704,2.339172116,0.001206024,0.364,41,0,0,0.318181818,0,0,0.681818182,0,0,52.63157895,8.421052632,25.26315789,0,0.666666667,93.33333333,6.315789474,18.94736842,11.57894737,6.666666667,30.52631579,0,0,0,2.105263158,0,0,0,0,27.36842105,33.68421053,8.421052632,64.21052631,45.26315789,7.284768212,6.666666667,0,0,0,WADEABLE,0.781383304,0.942854449,0.512159091,0.987967914,0.057145551,150,WADEABLE,,,,,,,,,,11.69346609,11.69346609,0.103572548,2.288709083,0.982708692,0.515607346,1.06684092,2324,0.008892771,2.684,0.001206024,0.364,0,0,0,0.060609091,0.060609091,0,0,0,0,0,0,0,0,0,0.060609091,0,76.1349975,47.54545455,0.345454545,3.018181818,0.043181818,98.6631016,92.11229947,63.63636364,0,0.406818182,0.988636364,0.915909091,0.402272727,0.043181818,51.63709677,51.63709677,73.36363636,0,0.906818182,0.009090909,0.136363636,0.225,0,0.395454545,0,0.897727273,0.140909091,0.004545455,0.131818182,0.581818182,0.384090909,0.068181818,0.581818182,0.513636364,0.945454545,0.363636364,0.004545455,0.359090909,0.318181818,0.318181818,0.318181818,1,1,6.173333333,6.173333333,7.26,6.173333333,0.077272727,5.174005843,2.439473684,1.226138889,,,,,,,,
6/2/2026,2023021,NRS_PA-10149,NRS23_PA_10030,PA,1,9/25/2023,,33.82523386,2.166666667,1.666666667,0.583333333,0.5,0,0,TERRACE,SINGLE,100,CON_BROAD,0.482850736,0.171329118,0.455036951,1.694447049,1.395667047,0.062348923,-0.23643108,0.584687781,-0.23643108,1.45801597,1.45801597,1.705393027,0.873328189,0.0000458,0.203833333,23.5,0,0,0.5,0,0.5,0,0,0,79.04761905,20.95238095,49.52380952,0,0,22,16.19047619,8.571428571,1.904761905,78,10.47619048,0,0,0,0,0,0,0,0,2.857142857,19.04761905,19.04761905,29.52380952,20.95238095,0,78,0,1.904761905,0,WADEABLE,0.779931811,0.725268349,0.710568182,0.920588235,0.274731651,1200,WADEABLE,9.548091626,9.548091626,3,1,86,86,0.236397416,13.9008981,13.9008981,19.50234122,19.50234122,1.156169223,38.28024672,6.343256637,6.831924789,1.180815457,2324,6.10E-05,0.2715,4.58E-05,0.203833333,0,0,0,0.3788,0.3788,0.030304545,0,0,0,0,0,0,0,0,0.348495455,0,145.1700058,25.5,1.036363636,44.5,0.882954545,91.17647059,4.144385027,29.39393939,0.397727273,1.485227273,1.978409091,1.356818182,1.197727273,0.485227273,40.39,40.39,44,0,0.227272727,0,0.104545455,0.031818182,0,0.004545455,0.013636364,0.227272727,0.086363636,0.090909091,0,0.493181818,0.505681818,0.334090909,0.493181818,0.159090909,2.654545455,0.602272727,0.2875,0.314772727,1,1,1,1,1,0.27,,0.27,0.27,0,103.6787265,37.02380952,15.014,,,,,,,,
6/2/2026,2023022,NRS_ID-10228,NRS23_ID_HP002,ID,1,9/24/2023,,13.44595379,0.666666667,0,0.666666667,0,0,0,NOCONST,SINGLE,0,UNC_NARROW,0.710347122,0.345637826,0.764757414,1.744311531,1.838775032,-0.727297237,-0.632833736,-0.412734633,-0.632833736,1.111477795,1.03224488,0.966823137,1.524212429,0,0,28.5,0,0,0.818181818,0,0,0.181818182,2.857142857,2.857142857,57.14285714,0,10.47619048,0,0,51,1.904761905,43.80952381,26.66666667,28,70.47619048,0,0,1.904761905,0,21,0,2.857142857,0,12.38095238,14.28571429,0,84.76190476,40.95238095,0,49,1.904761905,0,0,WADEABLE,0.851319122,1,0.616988636,1,0,150,WADEABLE,9.388871279,9.388871279,2,0,60.9475,60.9475,0.424451685,13.87310831,13.87310831,15.71287833,15.71287833,0.038328722,9.305526465,1.17730827,0.613323975,1.130153979,2324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.8650852,30.63636364,0.329090909,7.472727273,0.086363636,100,100,24.54545455,0,0.743181818,1.306818182,1.148863636,0.672727273,0.086363636,22.12,22.12,25.09090909,0,0.504545455,0.009090909,0,0.077272727,0,0.05,0,0.495454545,0.368181818,0,0,0.563636364,0.529545455,0.0875,0.563636364,0.476136364,0.329090909,0.656818182,0.070454545,0.586363636,0.818181818,0.818181818,0.818181818,1,1,2.206666667,2.206666667,1.79,2.206666667,0,18.57755339,3.406190476,0.801985,,,,,,,,
